Yr,Mo,Dy,RPT,VAL,ROS,KIL,SHA,BIR,DUB,CLA,MUL,CLO,BEL,MAL
1974,11,15,7.71,4.21,8.38,3.21,7.08,4.38,10.63,7.33,9.04,8.58,11.67,21.75
1974,11,16,4.33,4.25,5.91,1.58,6.21,4,9.62,7.33,8.54,7.58,13.88,19.87
1974,11,17,4.25,2.33,5.63,0.33,3.88,1.46,5.88,1.63,3.88,2,2.96,10.04
1974,11,18,7.04,2.17,8.33,0.75,1.87,0.13,8.25,0.37,2.75,3.04,1.25,10.79
1974,11,19,11.92,14.37,7.29,2.17,9.17,2.75,4.71,5.75,3.42,3.42,5.54,9.54
1974,11,20,15.41,13.37,20.41,6.29,10.88,4.88,14.29,11.63,10,6.58,8.5,12.75
1974,11,21,8.79,7.92,19.55,5.21,6.87,3.63,9.25,8.12,7.29,3,4.38,14.17
1974,11,22,6.67,3.79,8.08,2.67,5.91,1.5,4.83,3.13,4.29,2.21,3.25,12.92
1974,11,23,14.67,9.62,9.79,6.29,8.54,4.17,9.71,3.79,6.17,3.33,2.75,6.17
1974,11,24,18.79,19.83,14.33,10.58,20.88,11.96,18,18.84,16.25,16.66,23.63,28.84
1974,11,25,12.67,13.17,11.08,7.29,14.29,7.96,17.79,10.54,13.25,13.25,16.66,26.63
1974,11,26,4,8.58,4.38,1.63,8.46,2.83,6.96,4.54,4.54,4.04,7.62,11.25
1974,11,27,22.71,23,13.42,13.54,24.04,13.42,22.5,20.04,17.83,18.63,25.12,31.88
1974,11,28,20.04,16.33,13.5,13.21,19.41,10.96,20.67,13.33,14.67,15.25,18.63,30.71
1974,11,29,9.08,10.29,8.96,2.29,7.41,4.29,9.96,7.08,7.46,4.96,9.38,14.04
1974,11,30,12.92,12.96,10.37,5,14.37,7.08,13.29,12.12,11.12,8.21,14.04,18.79
1974,12,1,17.16,19.12,16.17,7.87,16.66,11.12,14.62,15.75,14.92,13.96,23.13,23.79
1974,12,2,11.38,10.37,12.83,5.04,9.46,5.04,9.87,6.87,9.25,8.83,11.25,19.46
1974,12,3,17.5,18.25,15.16,7.92,15.16,11.83,12.04,15.96,12.92,13.54,21.87,21.17
1974,12,4,12.96,16.83,10.04,7.5,17.37,8.58,17.41,14.29,13.75,13.08,21.62,26.83
1974,12,5,12.04,11.29,8.54,5.54,12.12,6.25,15.75,11.58,12.33,9.29,14,23.83
1974,12,6,13.92,13.54,10.29,6.04,16.38,7.87,17.04,10.79,14.12,10.21,16.08,23.33
1974,12,7,14.88,13.79,10.96,10.13,22,10.37,21.67,16.08,17.62,12.25,19.58,24.79
1974,12,8,16.83,17.75,14.88,9.29,15.59,10.46,14.92,13.83,14.71,13.96,20.04,25.08
1974,12,9,14.29,18.58,9.21,8.75,16.29,8.08,17.46,14.92,13.59,12.71,21.25,26
1974,12,10,18.25,22.54,14.25,11.29,21.04,10.41,20.21,15.5,15.67,12.21,21.21,29.38
1974,12,11,20.12,16.38,15,9.87,14.58,7.62,13.75,10.63,10.5,10,14.29,21.92
1974,12,12,29.5,19.87,15.5,16.08,22.83,13.79,17.58,19.7,16.88,15.75,17.92,22.92
1974,12,13,14.42,14.5,11.63,8.75,15.79,8.96,13.13,14.12,13.08,10.5,18.29,19.67
1974,12,14,12,13.88,10.92,7.87,13.13,8.04,14.88,13.96,11.71,9.62,16.29,21.84
1974,12,15,9.71,11.12,8.12,4.25,9.38,5.17,10.58,8.83,9.5,8.71,12.79,21
1974,12,16,21.21,22.25,15.09,12.75,23.13,13.33,20.79,21.09,17.92,16.75,25.12,29.95
1974,12,17,25.12,24.96,13.96,15.12,24.58,15.96,25.46,22.37,18.58,19.08,26.75,38.25
1974,12,18,12.04,12.46,8.46,6.54,15,6.13,16.66,9.29,12.71,9.46,11.79,20.17
1974,12,19,23.25,21.37,19.7,9.87,15.25,11,18.63,20.83,16.66,15.46,27.33,27.88
1974,12,20,26.54,23,22.75,13.88,16.04,12.17,17.46,17.5,16.88,15.25,21.5,23.5
1974,12,21,25,20.67,22.21,11.67,15.37,11.38,16.25,17.37,16,15.16,24.41,26
1974,12,22,22.58,19.55,17.88,10.13,15.5,9.67,15.21,16.58,14,14.17,19.55,22.42
1974,12,23,27.54,23.54,24,18.88,24.87,17.54,17.75,22.42,25,23.58,25.04,33.04
1974,12,24,10.41,12.75,8.79,3.79,11.87,5.29,11.12,7.21,10.34,8.04,13.33,20.79
1974,12,25,27.29,25.29,22.67,13.21,20.17,12.58,17.83,16.92,16.46,13.67,18.16,20.67
1974,12,26,25.41,22.21,19.55,12.87,20.5,12.71,19.5,14.5,16.75,12.87,15.16,17.79
1974,12,27,22.5,22,17.46,10.58,22.17,12.71,20.5,17.41,17.29,13.88,19.79,27.33
1974,12,28,25.84,22.83,20.88,14.96,25.92,16.62,25.33,20.04,22.63,16.88,15.75,25.96
1974,12,29,14.83,11.58,12.71,9.29,13.7,8,14.96,11.42,13.75,9.04,12.92,22.5
1974,12,30,13.29,13.42,13.17,3.63,9.75,6.34,11.08,12.17,10.83,9,18.16,22.13
1974,12,31,16.04,16.29,15.21,8.42,13.67,9.75,15.25,16.13,15.04,13.46,18.54,18.46
1975,1,1,14.04,13.54,11.29,5.46,12.58,5.58,8.12,8.96,9.29,5.17,7.71,11.63
1975,1,2,9.17,11.46,9.13,2.54,8.71,4.58,8.58,13.75,10.67,10.54,17.79,20.96
1975,1,3,9.54,5.63,7.29,3.5,7.71,3.33,9.96,7.12,8.46,7.38,11.25,21.84
1975,1,4,5.37,6,9.38,3.5,8.96,5.83,16.38,10.17,12.75,11.46,16.38,24.87
1975,1,5,11.92,12.25,12.17,5.75,14.92,10.5,21.59,13.13,16.38,14.58,22.13,30.88
1975,1,6,19.83,17.08,17.08,10.21,19.29,10.08,19.12,12.87,15.59,12.87,18.58,23.33
1975,1,7,11.58,10.79,8.75,6,12.62,6.38,10.88,10.29,9.46,5.09,11.46,13.29
1975,1,8,10.71,11,8.75,5.83,11.46,7.17,10.63,11.17,10.71,6.96,16.21,16.33
1975,1,9,14.71,14.79,12.25,6.29,12.29,8.5,14.25,15.71,13.5,12.29,19.87,20.62
1975,1,10,21.96,17.46,17.75,10.21,13.25,8.54,11.83,12.46,13.37,12.12,22.92,17.46
1975,1,11,22.13,18.12,19,11.12,15.67,10.04,17.41,14.42,16.42,13.37,24.92,21.84
1975,1,12,18.79,21.09,17.46,10.96,17.29,10.71,15.79,14.96,16.17,15.09,27.33,27.42
1975,1,13,33.12,25.58,25.88,19,21.79,17.5,19.62,20.91,21,21.54,28.71,28.71
1975,1,14,19.12,12.54,19.92,10.13,11.92,7.96,13.96,12.29,12.5,13.83,20.33,26.54
1975,1,15,18.05,11.58,16.5,10.58,12.96,7.83,10.83,9.08,12.67,10.17,12.96,17.79
1975,1,16,8.29,8,8.67,1.75,9.42,2.92,5.88,6.92,7.62,4.29,10.13,14.33
1975,1,17,8,10.71,6.54,3.75,10.08,4.04,9.62,7.17,9.71,6.08,11.46,9.17
1975,1,18,14.37,10.37,11.29,6.13,8.17,3.29,7.25,6.54,7.08,4.58,12.58,9.54
1975,1,19,22.37,22.08,17.67,9.21,16.33,11,12.12,16.62,13.88,12.92,23.63,22.46
1975,1,20,20.5,22.29,12.62,9.33,19.29,11.5,16.79,16.33,16,15.79,29.88,29.71
1975,1,21,19.55,18.29,13.25,8.58,14.21,8.33,14.42,12.12,13.88,10.5,17.5,20.79
1975,1,22,26.5,29.5,21.29,14.67,26.16,15.5,20.91,21.34,20.58,19.55,32.3,32.33
1975,1,23,20.62,23.63,14.62,12.87,22.29,14.75,19.5,20.12,18.96,16.13,31.49,34.54
1975,1,24,16.25,14.37,12.5,6.75,11.38,7.29,10.92,10,11.46,9.54,16.58,22.08
1975,1,25,19.41,16.42,15.29,8.83,13.59,8.21,13.17,10.71,12.38,10.71,17.12,23.13
1975,1,26,22.21,14.88,17.88,7.96,11.83,8.12,10.25,11.54,11.29,10.13,18.5,19.95
1975,1,27,18.66,19.46,11.21,6.46,12.5,5.29,6.67,7.62,7.41,5.66,13.59,17.37
1975,1,28,16.29,13.67,14.04,8.92,14.12,8.67,14.75,12.21,13.37,11.46,17.25,26.16
1975,1,29,17.62,18.38,10.54,4.5,10.46,7,7.87,10.92,9.67,6.34,16.04,17.29
1975,1,30,21.09,20.58,17.96,10.71,16.88,11.96,14.92,19.12,17.04,16.04,26.92,28.58
1975,1,31,18.34,18.66,14.25,9.04,13.83,9.17,14.58,14.09,13.75,10.83,23.75,22.17
1975,2,1,12.5,17.46,12.12,5.83,11.12,6.29,9.62,13.92,10.67,9.75,22.95,18.16
1975,2,2,11.96,21.46,8.87,6.34,12.46,6.08,4.42,9.75,10.29,7.79,18.91,11.08
1975,2,3,10.75,15.37,8.12,5.96,10.88,5.41,6.08,8.42,9.79,6.21,14.46,12.92
1975,2,4,12.04,9.33,9.54,4,7.83,3.67,4.12,7.33,4.21,4.67,7.41,10.92
1975,2,5,12.38,7.12,11.38,3.25,7.87,3.5,8.12,6.34,8.29,5.29,7.67,9.42
1975,2,6,19,17.79,15.92,5.54,11.71,6.46,8.46,11.63,9.42,8.08,15.96,17.33
1975,2,7,15.87,14,11.42,6.42,10.58,6.63,8.58,13,11.75,7.29,16.46,17
1975,2,8,15.41,14.17,10.54,4.08,11.29,5.83,7.54,9.42,9.62,5.71,12.38,14.92
1975,2,9,12.79,12.29,8.67,2.79,9.46,2.37,5.21,7.71,8,3.33,8.87,9.04
1975,2,10,14.25,17.54,10.04,5.33,11.63,7,7,8.92,8.46,3.5,10.67,11.29
1975,2,11,14,11.63,13.46,4.88,10.41,7.79,5.66,9.29,7.54,3.88,10.96,7.87
1975,2,12,7.46,6.04,9,2.62,4.5,2.67,4.67,3.04,3.79,0.92,6.08,6.54
1975,2,13,11.63,15.59,7.33,5.04,12.25,7.46,9.79,8.33,10.54,5.17,14.58,8.87
1975,2,14,14.21,8.58,9.92,1.96,7.67,2.21,4.21,3.92,5.91,1.38,3.75,7.29
1975,2,15,9.17,7.17,9.21,3.33,9.42,5.54,6.96,7.04,8.38,6.5,9.92,14.88
1975,2,16,14.42,14,16.96,10.5,11.96,11.42,12.38,11.83,13.92,13.59,19.25,23.16
1975,2,17,13.42,13.54,10.92,7.33,13.25,9.54,14,12.67,14,10.37,20.08,23.25
1975,2,18,3.71,5.29,4.33,0.67,3.13,0.63,4,3.04,2.46,1.5,8,11.34
1975,2,19,17.46,17.62,16.17,7.92,16.33,11.71,10.63,12.42,12.79,11.63,17.88,23.42
1975,2,20,9.67,7.5,16.08,4.58,5.17,1.67,6,1.63,4.33,1.13,6.25,6.58
1975,2,21,8.67,3.08,10.92,4.46,5,5.5,5.21,3.67,7.62,5.96,16.25,16.5
1975,2,22,16.46,14.42,14.37,8.17,12.92,9.96,7.92,12.75,12.79,12.92,21,22.25
1975,2,23,10.67,9.42,11.34,5.63,8.04,5.13,6.96,5.37,7.21,3.96,5.79,11.5
1975,2,24,11.38,15.29,9.13,5.91,10.71,8.21,6.34,10.71,10.54,7.29,12.54,14.96
1975,2,25,16.88,21.29,14.17,6.42,12.71,10.67,9.21,11.67,11,7.38,14.96,19.87
1975,2,26,18.08,19.17,15.83,6.42,16.38,10.5,9.25,10.46,10.46,7.96,15.5,18
1975,2,27,15.46,17.04,11.54,3.96,15.16,7.29,7.87,8.79,8.79,4.71,11.42,10.41
1975,2,28,11.21,16.88,12.71,5.75,13.83,7.83,7.92,9.96,9.33,5.37,12.29,9.54
1975,3,1,12.79,11.46,14.62,5.09,10,6.83,10.13,7.54,8.25,3.75,8.04,11.42
1975,3,2,11.67,11.42,13.46,5.71,10.17,7.21,10,7.96,9.71,5.79,10.37,12.92
1975,3,3,4.33,5.04,7.87,2.29,3.96,2.92,7.38,4.88,6.67,3.88,9.75,12.12
1975,3,4,4.63,5.46,5.66,0.5,3.42,0,1.63,1.54,0.54,0.25,5.5,5.41
1975,3,5,7.87,7.21,5.83,1.83,3.5,2.17,4.88,3.92,3.96,5,8.92,9.33
1975,3,6,14.62,14.71,14,7.46,14.5,9.83,14.46,11.71,13.54,13.17,19.7,22.37
1975,3,7,13.79,14.54,10.63,7.33,14.62,8.33,14,9.79,12.71,12.04,18.96,20.83
1975,3,8,9.5,6.54,7.21,3.17,6.79,2.58,5.33,5.37,5.91,5.83,11.87,14.54
1975,3,9,17.04,13.08,12.21,6.13,10.54,6.25,10.08,8.08,9.38,9.04,15.12,16.33
1975,3,10,15.29,13.83,19,7.04,10.83,8.33,12.96,11.08,10.46,11.92,16.92,21.75
1975,3,11,18.84,13.92,28.33,11.25,14.29,12.92,19.29,11.83,16,15.34,15.59,19
1975,3,12,10.63,9.04,15.21,4.79,7.5,5.91,10.75,7.12,9.75,8.25,6.63,17.16
1975,3,13,9,5,16,5.04,6.29,2.79,7.62,4.33,6.83,6.25,5.17,8.63
1975,3,14,12.38,6.42,15.54,5.54,6.63,2.88,6.46,4.38,6.87,7,4.54,9.17
1975,3,15,10.37,6,15.09,4.79,4.21,1.87,7.83,5.71,5.5,7.04,9.13,18.63
1975,3,16,11.38,9.46,12.17,3.04,4.21,3.21,5.58,5.13,5.83,4.92,4.12,10.67
1975,3,17,12.42,8.63,13.37,3.37,5.37,4.17,7.79,6.63,6.38,5.54,7.46,11.67
1975,3,18,12.83,11.12,13.21,4.54,7.96,4.21,10.5,7,6.29,7.04,7.92,12.08
1975,3,19,11.58,8.92,18.34,5.41,8.58,4.46,9.62,5.91,6.58,6.5,8.25,14.33
1975,3,20,10.71,6.63,20.54,4.5,6.13,2.46,8.71,6.96,8.87,6.04,7.71,15.67
1975,3,21,16.33,14.46,14.5,7.83,11.54,10.13,11.12,9.83,12.29,11.96,14.88,22.34
1975,3,22,16.54,13,9.59,7.62,11.46,6.63,10.92,9.04,10.13,8.87,13.04,14.21
1975,3,23,15.63,9.54,10.58,6.25,11.87,7.21,10.63,9.13,9.83,10.96,12.21,19.75
1975,3,24,17.16,7.67,12.08,8,9.71,6.75,11.67,8.12,10.21,12.42,9.04,22.95
1975,3,25,8.5,6.29,8.75,3.75,7.08,5.66,10.88,7.71,10.5,8.79,11.04,10.58
1975,3,26,9.21,8.63,13.29,3.08,6.29,5.63,7.33,7.54,8.96,7,14.42,16.71
1975,3,27,15.63,11.87,17.79,8.42,9.25,5.21,10.17,8.38,10.96,10.58,13.67,19.7
1975,3,28,15.87,12.67,12.17,6,10.21,7.62,9.42,9.29,10.75,10,16.17,20.62
1975,3,29,15.37,12.54,10.79,7.08,9.46,6.46,9.62,8.25,9.33,9.83,18.05,20.12
1975,3,30,16.08,16.96,15.12,7.17,9.75,6.54,8.58,8.42,9.5,9.71,15.87,14.62
1975,3,31,12.79,10.83,8.29,6.58,8.87,6.29,9.46,7.62,8.96,9.59,12.92,15.59
1975,4,1,16.5,11.54,10.5,7.71,9.25,8.08,11.71,8.92,11.04,12.17,13.79,18.16
1975,4,2,17.5,15.12,16.75,8.87,12.87,8.25,10.75,12.17,11.34,10.88,17.41,19.29
1975,4,3,15.04,11.54,17.58,8.04,9.29,7.08,11.79,9.08,12.04,14.83,15.16,25.62
1975,4,4,12.62,10.63,18.34,6.58,6.46,3.46,9.79,8.04,9.17,8.42,11.54,16.75
1975,4,5,9.92,7.33,13.54,4.79,5.29,2,7,4.92,7.12,4.88,10.41,11.92
1975,4,6,12.5,7.75,13.83,6.92,6.34,3.71,8.33,6.29,8.29,5.88,8.04,13.21
1975,4,7,21.84,15.83,15,11.58,16,10.92,17.71,14.04,15.71,20.54,20.91,33.04
1975,4,8,20.21,17.12,17,11.79,12.12,11.58,15.92,12.75,13.5,15.46,20.33,31.25
1975,4,9,15.63,9.08,13.13,7.54,8.71,8.04,10.54,6.38,9.46,10.41,13.5,18.63
1975,4,10,16.54,11,9.87,7.46,12.62,9.62,11.79,12.29,12.54,10.83,15,19.25
1975,4,11,14.88,7.87,8.08,6.21,9.46,7.41,12.83,8.96,11.63,10.34,12.5,18.41
1975,4,12,6.96,3.33,6.79,4.92,7.58,5.91,10.29,6.79,9.42,7.67,9.59,12.42
1975,4,13,12.33,14.29,10.37,5.66,8.33,6.63,9.08,11.5,10.13,9.75,16.42,14
1975,4,14,18.46,15.59,15.96,7.87,12.83,9.38,10,7.87,11.87,7.62,11.71,10.58
1975,4,15,13.08,9.13,7.75,3.54,6.96,2.62,4.46,3.96,5.88,4.08,8.38,6.71
1975,4,16,8.25,11.87,8.17,3.58,7.58,5.54,5.54,8.12,9.54,6.5,14.92,11.17
1975,4,17,10.17,11.5,10.92,4.71,8.42,6.63,8.38,9,8.92,8.38,15.92,12
1975,4,18,7.41,11.08,5.46,3.92,10.54,6.92,6.79,8.75,9.5,6.67,19.87,13.17
1975,4,19,13.62,13.21,8.92,5.41,13.04,8.63,9.79,10.08,10.63,8.71,17.54,18.5
1975,4,20,19.62,16.04,17.71,7.87,10.08,9,11.38,9.54,12.42,9.33,11.34,9.62
1975,4,21,10.46,7.62,13.5,4.17,5.54,4,4.67,7.71,8.79,7.5,9.62,7.25
1975,4,22,4.58,5.63,3.29,2.42,7.41,2.29,4.04,4.71,5.88,6.83,6.54,9.17
1975,4,23,8.08,5.71,10.79,4.21,5.75,3,2.54,3.5,6.71,5.54,4.17,9.96
1975,4,24,4.58,1.96,12.96,2.21,4.17,1.87,1.21,1.46,4.17,1.92,6.13,5.25
1975,4,25,4.25,1.42,6.38,1.92,3.63,0.17,1.87,3.54,2.17,2.13,4.79,2.29
1975,4,26,8.75,4.12,6.29,3,5.96,3.17,3.08,4.54,6.04,4.75,7.92,12.12
1975,4,27,7.62,9.62,12.71,4.75,6.92,3.67,4.83,3.75,5.75,5,8.75,13.42
1975,4,28,10.67,11,9.21,4.88,12.5,6.79,7.21,9.04,11.42,8.79,17.88,18.29
1975,4,29,14.17,16.5,10.34,8.17,16.42,9.83,12.96,11.96,12.83,13.25,19.33,23.25
1975,4,30,18.5,15.75,14.92,8.38,16.5,9.87,10.41,11.34,13.33,12.67,17.88,19.33
1975,5,1,22.54,16.04,17.16,7.75,13.92,8.75,13.88,11.04,13.42,11.46,15.25,21.67
1975,5,2,14.46,10.96,11.38,6.92,14.88,2.5,4.38,2.42,4.54,5.66,6.67,15.41
1975,5,3,6.25,6.29,4.92,1.71,3.54,0.29,2.54,2.42,1.04,2.04,6.63,6.38
1975,5,4,1.63,3.96,5.37,0.46,4.08,0.63,0.92,1.42,3.42,1.67,3.83,3.79
1975,5,5,6.13,4.21,15.71,3.88,5.09,3.96,5.63,3.58,5.46,3.37,7.83,7.33
1975,5,6,8.79,8.63,21.59,6.54,8.12,5.54,6.96,5.04,7.54,5.09,13.75,6.29
1975,5,7,11.83,9.33,27.67,8.21,7.58,6.54,12.04,6.04,9.29,6.75,9.83,10.54
1975,5,8,17.92,13.13,24,8.67,15.5,7.04,11.08,13.54,12.17,10.79,15.41,10.88
1975,5,9,16.66,15.41,13.67,7,14.09,8.08,7.41,12.96,11.25,13.17,13.92,19.62
1975,5,10,15.96,11.17,9.46,6.13,10.92,8.42,9.54,9.83,10.67,12.25,12.67,20.46
1975,5,11,11.42,9.04,9.17,3.58,7,3.33,5.33,5.17,5.83,5.88,10.37,11.58
1975,5,12,13.54,10.04,11.87,5.21,11.63,7.75,7.33,8.25,11,7,11.58,13.54
1975,5,13,6.79,6.13,5.91,1.67,5.09,1.63,2.13,2.92,3.92,3.83,8,8.96
1975,5,14,6.87,4.67,9.54,2.71,8.08,4.5,6.21,7.62,6.17,7.46,14.5,14.79
1975,5,15,10.04,9.25,22.17,5.33,8.63,5.63,7.87,5.41,6.21,3.71,14.17,10.71
1975,5,16,6.71,7.08,14.92,3.54,5,0.79,3.13,4.5,2.29,2.29,6.46,5.58
1975,5,17,6.29,2.83,11.58,1.87,3.75,0.83,2.21,1.92,2.04,2.04,4.33,6.08
1975,5,18,6.21,4.71,3.46,1.87,3.46,1.08,3.92,3.75,1.92,2.62,8.83,5.83
1975,5,19,4.38,6.46,3.04,1.5,3.13,1.33,4.04,5.41,3.5,4.21,15.54,13.54
1975,5,20,9.67,2.5,10,2.5,4.29,4.04,2.54,2.96,3.58,4.04,9.08,14.25
1975,5,21,6.79,2.75,13.42,3.92,5,4.17,3.71,5.41,6.42,5.37,15.75,18.71
1975,5,22,6.38,4.96,16.66,5.54,7.71,4.42,6.21,7.79,8.5,9.96,14.67,18.88
1975,5,23,8.21,9.59,10.79,4.5,6.42,4.71,5.88,7.17,8.12,9.29,10.88,15.92
1975,5,24,9,4.04,13.33,4.08,6.38,2.88,5.71,4.83,6.38,4.58,11.58,10
1975,5,25,11.75,5.75,16.5,4.79,6.54,5.88,7.96,6.63,8.21,7.12,10.5,12.21
1975,5,26,10.29,5.96,19.67,6.38,7.96,7.71,9.62,9.29,10.08,7.54,12.87,7.29
1975,5,27,12.83,8.21,23.58,7.38,9.5,8.75,9.92,9.59,9.25,7.67,11.42,8.25
1975,5,28,12.25,6.67,24.54,4.83,9.92,7.83,6.87,9.59,9.67,5.79,11.58,7.12
1975,5,29,6.92,5.17,16.21,3.33,4.29,3.21,3.92,5.83,4.88,2.21,12.67,4.33
1975,5,30,9.42,4.42,12.75,2.96,6.46,4.08,5.33,7.79,7.17,3.33,19.08,13.88
1975,5,31,9.33,7.17,7.92,3.21,5.71,3.42,3,7.21,5.09,5.79,9.38,13.54
1975,6,1,10.96,8.79,9.5,4.75,9.62,5.58,8.38,9.75,9.29,8.75,11.75,18.34
1975,6,2,23.21,16.58,18.79,13.13,15.92,12.08,17.21,15.46,14.58,20,20.25,32.79
1975,6,3,9.62,4.92,10.37,3.88,5.58,3.33,5.91,4.79,6.46,6.58,6.29,11.21
1975,6,4,11.83,12.71,10.54,4.96,8.87,4.83,3.75,6.96,8.04,5.79,14.12,12.83
1975,6,5,12.33,16.17,11.46,7.5,12.87,9.92,9.13,12.71,13.25,10.5,17.58,14.17
1975,6,6,11.12,18.38,12.12,9.25,16.54,10.67,7.46,11.67,14.54,13.04,18.75,22.79
1975,6,7,6.63,9.5,5.04,3.04,4.96,3.83,2.88,8.17,6.04,5.79,14.54,10.75
1975,6,8,7.67,8.96,2.92,3.54,8.54,4.92,3.92,7,6.96,6.5,6.79,9.04
1975,6,9,3.96,3.67,7,1.79,6.08,2.46,4.58,4,5.75,4.67,6.29,10.04
1975,6,10,7,7.54,3.67,1.25,6.42,1,1.58,4.33,2.75,0.54,5.75,5.91
1975,6,11,7.96,1.96,2.88,1.63,4,1.25,1.58,3.54,2,2,10.67,6.54
1975,6,12,10.17,6.58,5.88,2.88,5.46,1.75,3.75,4.96,4.58,4.54,6.42,10.13
1975,6,13,10.08,3.96,6.87,4.17,9.29,5.46,7.58,7.21,7.12,6.92,11.08,14.62
1975,6,14,13.33,9.29,8.92,6.71,11.92,7.92,9,10.83,9.46,9.92,13.08,17.88
1975,6,15,10.54,10.58,8.67,4.71,9.08,6.04,5.63,8,7,5.71,11.46,13.79
1975,6,16,9.79,7.92,7.38,1.92,6.54,2.13,3.33,4.25,4.96,3.13,7.5,9.21
1975,6,17,10.75,8.79,11.12,3.75,7.33,3.96,4.42,8.21,7.38,5.58,11.71,10.92
1975,6,18,15,15.21,14.75,8.33,12.75,9.79,10.46,14.79,12.58,12.58,21.5,20.46
1975,6,19,15.37,12.96,16.13,9.21,12.71,8.96,11.71,14.09,12.21,11,20.33,19.38
1975,6,20,5.41,1.79,6.38,2,4.88,1.25,4.42,4.33,5.37,3.63,8.25,11.08
1975,6,21,5.79,3.96,9.33,1.92,4.17,2.29,3.54,3.67,6.5,4.12,5,15.63
1975,6,22,5.75,3.21,6.13,2.25,4.71,1.63,2.5,6.38,2.67,3.63,7,8.63
1975,6,23,11.38,6.75,5.71,4.83,6.87,4.04,6.04,6.13,6.21,5.04,7.96,11.54
1975,6,24,8.25,9.46,12.58,4.96,6.58,3.79,4.08,5.75,7.41,6.13,6.17,8.79
1975,6,25,6.17,6.25,9.62,2.37,5.71,1.04,1.79,4.5,3.42,3.37,5.63,9.96
1975,6,26,9.5,9.71,17,5.88,9.42,5.91,5.46,9.46,8.87,8.12,10.41,14.96
1975,6,27,10.54,9.54,14.79,4.29,7.21,3.67,6.87,9,8.83,3.92,13.33,10.96
1975,6,28,10.54,5.54,13.62,3.71,5.75,5.58,6.04,7,9,4.33,8.58,8.04
1975,6,29,8.17,4.71,11.54,2.5,4.25,0.25,1.83,4.63,3.37,1.17,5.21,7.25
1975,6,30,9.13,3.21,5.21,2.21,5.54,1.5,1.63,3.83,3.25,4.46,4.67,10.67
1975,7,1,6.25,3.25,5.5,1.92,3.46,1.33,2.92,2.75,2.37,2.21,6.13,11.46
1975,7,2,4.96,4.54,3.5,2.29,4.46,3.54,4.79,4.25,4.5,2.08,5.91,7
1975,7,3,10.83,5.17,6.21,3.58,5.41,2.83,3.96,4.67,6.42,3.37,7.67,5.63
1975,7,4,10.08,8,6.83,3.42,7.21,2.46,4.12,7.29,4.38,2,12.54,6.17
1975,7,5,8.08,4.5,4.33,3.08,4.54,2.62,4.71,6.21,8.5,4.42,13.04,7.75
1975,7,6,7.33,4.63,9.96,2,5.79,1.58,4.63,3.83,5.58,3,6.87,7.87
1975,7,7,14.33,6.83,16,4.63,7.92,6.54,8.5,9.29,10.08,6.13,8.79,9.54
1975,7,8,11.71,6.96,12.83,6.17,8.63,8.92,8.67,12,11.25,6.71,10.71,13.21
1975,7,9,10.34,6.92,9.67,5.04,10.41,6.87,8.29,9.62,8.83,6.13,9.29,16.58
1975,7,10,10.08,7.25,12.08,5.46,7.12,3.42,6.67,2.96,7.87,3.33,7.17,7.96
1975,7,11,7.83,7.58,8.79,4.33,7.75,5,9.13,6.67,7.96,4.58,6.67,8.83
1975,7,12,12.79,12.71,11.25,5.5,10.46,5.75,5.96,7.79,9.13,5.04,7.67,10.96
1975,7,13,13.37,8.92,12.87,7.12,9.92,7,6.58,5.17,10.08,6.34,9.13,9.71
1975,7,14,15.41,10.75,15.87,7.62,9.62,6.54,10.71,5.41,11.17,8,9.92,9.54
1975,7,15,15.04,11.58,13.54,6.96,13.75,9.29,14.37,9.62,12.21,10.17,12.38,16.08
1975,7,16,1.71,3.63,7.29,3.17,4.46,2.71,7.58,5.37,5.63,4.5,8.25,4.67
1975,7,17,8.67,6.5,2.92,2.13,6.67,2.92,2.79,4.17,2.71,2.04,5.33,7
1975,7,18,7,9.54,7.96,3.96,7.71,4.63,5.21,5.71,6.67,4.29,13.37,5.37
1975,7,19,11.79,12.58,12,5.04,8.42,6.67,8.54,11.21,10.63,8.79,16.21,12.46
1975,7,20,10.13,10.71,9.71,5.13,10.75,5.58,9.79,7.75,9.71,6.08,15.25,15.75
1975,7,21,12.58,13.17,13.08,5.71,15.59,9.08,13.79,12.75,13.25,11.71,20.83,21.34
1975,7,22,18.88,16.29,20.04,9.71,20.12,11.71,17.29,11.08,15.63,12.25,16.88,15.16
1975,7,23,15.96,14.88,13.42,8.54,15.67,9.13,14.62,13.42,13.13,10.83,16.75,15.87
1975,7,24,16.75,12.87,12.04,7.96,15.75,8.67,13.75,11.79,11.04,10.21,15.09,22.46
1975,7,25,7.87,7.58,8.96,2.54,9.59,4.75,9.59,6.67,9.46,7.33,13.88,13.59
1975,7,26,4.17,5.41,9.13,3,6.87,4.79,9.46,7.08,8.63,5.71,15.12,15.63
1975,7,27,5.33,2.83,5.21,1.83,3.17,0.92,4.08,3,2.92,1.46,11.54,11.08
1975,7,28,6.34,6.04,6.04,1.96,4.88,3.33,5.83,10.17,7.38,7.92,17.62,15.46
1975,7,29,9,6.25,12.04,3.5,5.75,4.83,6.04,8.75,8.71,6.92,12.62,13.96
1975,7,30,7.25,9.25,11.96,2.62,6.58,3.54,3.75,5.83,6.96,5.17,7.38,10.21
