"Data.Precipitation","Date.Full","Date.Month","Date.Week of","Date.Year","Station.City","Station.Code","Station.Location","Station.State","Data.Temperature.Avg Temp","Data.Temperature.Max Temp","Data.Temperature.Min Temp","Data.Wind.Direction","Data.Wind.Speed"
"0.0","2016-10-16","10","16","2016","Las Vegas","LAS","Las Vegas, NV","Nevada","79","89","69","18","7.95"
"0.0","2016-10-16","10","16","2016","Mercury","DRA","Mercury, NV","Nevada","71","84","58","21","11.22"
"1.49","2016-10-16","10","16","2016","Reno","RNO","Reno, NV","Nevada","59","72","46","24","6.6"
"0.47","2016-10-16","10","16","2016","Winnemucca","WMC","Winnemucca, NV","Nevada","55","71","38","18","6.71"
"0.03","2016-10-16","10","16","2016","Concord","CON","Concord, NH","New Hampshire","49","64","33","21","4.0"
"0.0","2016-10-16","10","16","2016","Mt. Washington","MWN","Mt. Washington, NH","New Hampshire","60","60","60","28","32.35"
"0.0","2016-10-16","10","16","2016","Atlantic City","ACY","Atlantic City, NJ","New Jersey","54","67","41","20","4.14"
"0.01","2016-10-16","10","16","2016","Newark","EWR","Newark, NJ","New Jersey","56","66","46","20","5.78"
"0.0","2016-10-16","10","16","2016","Albuquerque","ABQ","Albuquerque, NM","New Mexico","64","79","50","19","3.17"
"0.0","2016-10-16","10","16","2016","Clayton","CAO","Clayton, NM","New Mexico","64","80","48","20","10.58"
"0.2","2016-10-16","10","16","2016","Roswell","ROW","Roswell, NM","New Mexico","66","85","48","17","3.7"
"0.02","2016-10-16","10","16","2016","Albany","ALB","Albany, NY","New York","51","63","38","18","6.05"
"0.13","2016-10-16","10","16","2016","Binghamton","BGM","Binghamton, NY","New York","48","59","37","19","6.32"
"0.11","2016-10-16","10","16","2016","Buffalo","BUF","Buffalo, NY","New York","55","66","44","16","6.47"
"0.03","2016-10-16","10","16","2016","Glens Falls","GFL","Glens Falls, NY","New York","48","62","32","14","3.78"
"0.0","2016-10-16","10","16","2016","Islip","ISP","Islip, NY","New York","54","64","43","21","5.55"
"0.0","2016-10-16","10","16","2016","New York","LGA","New York, NY","New York","60","67","52","22","6.05"
"0.11","2016-10-16","10","16","2016","Rochester","ROC","Rochester, NY","New York","54","67","41","23","6.21"
"0.31","2016-10-16","10","16","2016","Syracuse","SYR","Syracuse, NY","New York","51","63","39","17","5.51"
"0.0","2016-10-16","10","16","2016","Asheville","AVL","Asheville, NC","North Carolina","60","73","47","22","3.24"
"0.0","2016-10-16","10","16","2016","Cape Hatteras","HSE","Cape Hatteras, NC","North Carolina","67","72","61","3","6.64"
"0.0","2016-10-16","10","16","2016","Charlotte","CLT","Charlotte, NC","North Carolina","61","74","49","14","3.6"
"0.0","2016-10-16","10","16","2016","Greensboro","GSO","Greensboro, NC","North Carolina","60","72","49","12","3.6"
"0.0","2016-10-16","10","16","2016","Hickory","HKY","Hickory, NC","North Carolina","60","72","48","15","1.42"
"0.0","2016-10-16","10","16","2016","Raleigh/Durham","RDU","Raleigh/Durham, NC","North Carolina","61","72","48","10","2.54"
"0.0","2016-10-16","10","16","2016","Wilmington","ILM","Wilmington, NC","North Carolina","65","76","54","7","5.88"
"0.01","2016-10-16","10","16","2016","Bismarck","BIS","Bismarck, ND","North Dakota","46","60","32","18","5.72"
"0.0","2016-10-16","10","16","2016","Dickinson","DIK","Dickinson, ND","North Dakota","44","57","32","20","8.22"
"0.07","2016-10-16","10","16","2016","Fargo","FAR","Fargo, ND","North Dakota","50","61","38","21","9.67"
"0.02","2016-10-16","10","16","2016","Grand Forks","GFK","Grand Forks, ND","North Dakota","45","57","33","25","9.07"
"0.12","2016-10-16","10","16","2016","Williston","ISN","Williston, ND","North Dakota","44","55","32","20","6.74"
"0.1","2016-10-16","10","16","2016","Akron","CAK","Akron, OH","Ohio","56","68","43","18","6.44"
"0.26","2016-10-16","10","16","2016","Cleveland","CLE","Cleveland, OH","Ohio","58","70","46","18","6.92"
"0.01","2016-10-16","10","16","2016","Columbus","CMH","Columbus, OH","Ohio","59","70","46","17","5.42"
"0.02","2016-10-16","10","16","2016","Dayton","DAY","Dayton, OH","Ohio","59","70","47","19","8.22"
"0.28","2016-10-16","10","16","2016","Mansfield","MFD","Mansfield, OH","Ohio","56","69","43","18","7.31"
"0.31","2016-10-16","10","16","2016","Toledo","TOL","Toledo, OH","Ohio","55","68","42","19","4.65"
"0.23","2016-10-16","10","16","2016","Youngstown/Warren","YNG","Youngstown/Warren, OH","Ohio","54","67","41","16","5.98"
"0.03","2016-10-16","10","16","2016","Gage","GAG","Gage, OK","Oklahoma","69","84","53","16","15.04"
"0.03","2016-10-16","10","16","2016","Oklahoma City","OKC","Oklahoma City, OK","Oklahoma","66","76","56","23","12.21"
"0.19","2016-10-16","10","16","2016","Ponca City","PNC","Ponca City, OK","Oklahoma","67","78","56","13","8.33"
"0.42","2016-10-16","10","16","2016","Tulsa","TUL","Tulsa, OK","Oklahoma","68","77","58","12","10.82"
"8.06","2016-10-16","10","16","2016","Astoria","AST","Astoria, OR","Oregon","56","64","48","13","9.41"
"0.51","2016-10-16","10","16","2016","Burns","BNO","Burns, OR","Oregon","46","58","33","17","4.81"
"3.9","2016-10-16","10","16","2016","Eugene","EUG","Eugene, OR","Oregon","55","61","48","24","8.97"
"3.38","2016-10-16","10","16","2016","Medford","MFR","Medford, OR","Oregon","58","66","49","25","0.98"
"0.91","2016-10-16","10","16","2016","Pendleton","PDT","Pendleton, OR","Oregon","51","61","41","12","5.52"
"3.27","2016-10-16","10","16","2016","Portland","PDX","Portland, OR","Oregon","55","63","48","16","8.32"
"0.17","2016-10-16","10","16","2016","Redmond","RDM","Redmond, OR","Oregon","49","60","37","24","7.78"
"5.11","2016-10-16","10","16","2016","Salem","SLE","Salem, OR","Oregon","54","62","46","18","9.52"
"0.06","2016-10-16","10","16","2016","Allentown","ABE","Allentown, PA","Pennsylvania","60","47","34","24","2.37"
"0.67","2016-10-16","10","16","2016","Erie","ERI","Erie, PA","Pennsylvania","58","69","47","16","8.2"
"0.01","2016-10-16","10","16","2016","Harrisburg","MDT","Harrisburg, PA","Pennsylvania","55","67","42","20","3.05"
"0.0","2016-10-16","10","16","2016","Philadelphia","PHL","Philadelphia, PA","Pennsylvania","57","68","47","21","4.64"
"0.0","2016-10-16","10","16","2016","Pittsburgh","PIT","Pittsburgh, PA","Pennsylvania","54","68","41","20","3.95"
"0.07","2016-10-16","10","16","2016","Wilkes-Barre/Scranton","AVP","Wilkes-Barre/Scranton, PA","Pennsylvania","51","64","39","20","3.04"
"0.08","2016-10-16","10","16","2016","Williamsport","IPT","Williamsport, PA","Pennsylvania","53","65","40","18","2.82"
"0.96","2016-10-16","10","16","2016","San Juan","SJU","San Juan, PR","Puerto Rico","84","90","78","10","3.37"
"0.0","2016-10-16","10","16","2016","Providence","PVD","Providence, RI","Rhode Island","53","65","41","27","5.17"
"0.0","2016-10-16","10","16","2016","Anderson","AND","Anderson, SC","South Carolina","64","76","51","9","3.05"
"0.0","2016-10-16","10","16","2016","Charleston","CHS","Charleston, SC","South Carolina","68","79","58","8","6.85"
"0.0","2016-10-16","10","16","2016","Columbia","CAE","Columbia, SC","South Carolina","66","77","53","8","2.82"
"0.0","2016-10-16","10","16","2016","Greer","GSP","Greer, SC","South Carolina","64","75","52","9","2.77"
"0.0","2016-10-16","10","16","2016","Aberdeen","ABR","Aberdeen, SD","South Dakota","51","65","37","22","9.24"
"0.0","2016-10-16","10","16","2016","Huron","HON","Huron, SD","South Dakota","53","65","41","22","10.32"
"0.0","2016-10-16","10","16","2016","Pierre","PIR","Pierre, SD","South Dakota","53","66","40","24","6.42"
"0.0","2016-10-16","10","16","2016","Rapid City","RAP","Rapid City, SD","South Dakota","51","67","35","22","6.9"
"0.03","2016-10-16","10","16","2016","Sioux Falls","FSD","Sioux Falls, SD","South Dakota","52","64","41","22","10.44"
"0.0","2016-10-16","10","16","2016","Bristol/Jhnsn Cty/Kngsprt","TRI","Bristol/Jhnsn Cty/Kngsprt, TN","Tennessee","60","76","45","11","0.7"
"0.0","2016-10-16","10","16","2016","Chattanooga","CHA","Chattanooga, TN","Tennessee","67","80","54","11","2.65"
"0.05","2016-10-16","10","16","2016","Clarksville","CKV","Clarksville, TN","Tennessee","64","76","51","13","4.47"
"0.0","2016-10-16","10","16","2016","Crossville","CSV","Crossville, TN","Tennessee","63","75","51","18","2.75"
"0.0","2016-10-16","10","16","2016","Knoxville","TYS","Knoxville, TN","Tennessee","66","79","53","18","3.04"
"1.16","2016-10-16","10","16","2016","Memphis","MEM","Memphis, TN","Tennessee","70","79","60","13","6.08"
"0.07","2016-10-16","10","16","2016","Nashville","BNA","Nashville, TN","Tennessee","67","78","56","13","5.57"
"0.0","2016-10-16","10","16","2016","Oak Ridge","OQT","Oak Ridge, TN","Tennessee","66","79","52","15","0.61"
"0.32","2016-10-16","10","16","2016","Abilene","ABI","Abilene, TX","Texas","72","83","60","17","9.47"
"0.13","2016-10-16","10","16","2016","Amarillo","AMA","Amarillo, TX","Texas","68","84","51","17","12.72"
"0.25","2016-10-16","10","16","2016","Austin/Bergstrom","AUS","Austin/Bergstrom, TX","Texas","75","88","60","15","4.47"
"0.17","2016-10-16","10","16","2016","Austin/City","ATT","Austin/City, TX","Texas","76","89","63","13","1.14"
"0.11","2016-10-16","10","16","2016","Beaumont/Port Arthur","BPT","Beaumont/Port Arthur, TX","Texas","77","88","65","11","4.97"
"0.0","2016-10-16","10","16","2016","Brownsville","BRO","Brownsville, TX","Texas","81","92","70","9","5.64"
"0.38","2016-10-16","10","16","2016","Childress","CDS","Childress, TX","Texas","69","81","56","13","9.64"
"2.14","2016-10-16","10","16","2016","College Station","CLL","College Station, TX","Texas","77","88","65","12","4.82"
"0.0","2016-10-16","10","16","2016","Corpus Christi","CRP","Corpus Christi, TX","Texas","80","92","67","11","6.75"
"0.0","2016-10-16","10","16","2016","Dalhart","DHT","Dalhart, TX","Texas","65","84","45","18","10.02"
"0.14","2016-10-16","10","16","2016","Dallas","DAL","Dallas, TX","Texas","74","84","64","18","8.37"
"0.06","2016-10-16","10","16","2016","Dallas-Fort Worth","DFW","Dallas-Fort Worth, TX","Texas","73","84","62","19","8.82"
"0.0","2016-10-16","10","16","2016","Del Rio","DRT","Del Rio, TX","Texas","76","87","64","12","8.22"
"0.0","2016-10-16","10","16","2016","El Paso","ELP","El Paso, TX","Texas","73","88","57","17","3.38"
"0.15","2016-10-16","10","16","2016","Fort Worth","FTW","Fort Worth, TX","Texas","73","84","62","18","7.7"
"0.04","2016-10-16","10","16","2016","Galveston","GLS","Galveston, TX","Texas","80","85","75","11","9.6"
"0.85","2016-10-16","10","16","2016","Houston","HOU","Houston, TX","Texas","79","88","69","12","4.37"
"1.02","2016-10-16","10","16","2016","Lubbock","LBB","Lubbock, TX","Texas","68","80","55","17","9.37"
"0.0","2016-10-16","10","16","2016","Midland","MAF","Midland, TX","Texas","73","86","60","15","8.07"
"0.0","2016-10-16","10","16","2016","San Angelo","SJT","San Angelo, TX","Texas","72","86","58","15","6.65"
"0.0","2016-10-16","10","16","2016","San Antonio","SAT","San Antonio, TX","Texas","75","87","64","19","5.4"
"0.01","2016-10-16","10","16","2016","Victoria","VCT","Victoria, TX","Texas","76","89","62","10","4.87"
"0.16","2016-10-16","10","16","2016","Waco","ACT","Waco, TX","Texas","75","88","62","18","7.52"
"0.38","2016-10-16","10","16","2016","Wichita Falls","SPS","Wichita Falls, TX","Texas","68","80","56","22","9.47"
"0.01","2016-10-16","10","16","2016","Salt Lake City","SLC","Salt Lake City, UT","Utah","61","73","49","21","4.58"
"0.0","2016-10-16","10","16","2016","Blacksburg","BCB","Blacksburg, VA","VA","57","69","45","13","2.42"
"0.13","2016-10-16","10","16","2016","Burlington","BTV","Burlington, VT","Vermont","51","62","41","23","7.84"
"0.0","2016-10-16","10","16","2016","Lynchburg","LYH","Lynchburg, VA","Virginia","56","69","44","13","1.62"
"0.0","2016-10-16","10","16","2016","Norfolk","ORF","Norfolk, VA","Virginia","62","69","54","15","6.44"
"0.0","2016-10-16","10","16","2016","Richmond","RIC","Richmond, VA","Virginia","59","70","47","20","3.5"
"0.0","2016-10-16","10","16","2016","Roanoke","ROA","Roanoke, VA","Virginia","57","69","45","13","2.42"
"0.0","2016-10-16","10","16","2016","Wallops Island","WAL","Wallops Island, VA","Virginia","58","68","48","13","4.94"
"0.0","2016-10-16","10","16","2016","Washington","DCA","Washington, VA","Virginia","60","69","50","22","4.61"
"2.42","2016-10-16","10","16","2016","Deer Park","DEW","Deer Park, WA","Washington","45","53","37","13","5.37"
"1.38","2016-10-16","10","16","2016","Ephrata","EPH","Ephrata, WA","Washington","48","56","40","23","7.04"
"5.21","2016-10-16","10","16","2016","Olympia","OLM","Olympia, WA","Washington","51","59","42","16","6.46"
"7.57","2016-10-16","10","16","2016","Quillayute","UIL","Quillayute, WA","Washington","51","58","44","11","4.93"
"4.41","2016-10-16","10","16","2016","Seattle","SEA","Seattle, WA","Washington","54","60","47","16","7.61"
"1.74","2016-10-16","10","16","2016","Spokane","GEG","Spokane, WA","Washington","46","54","39","15","9.42"
"0.74","2016-10-16","10","16","2016","Yakima","YKM","Yakima, WA","Washington","51","59","42","22","4.34"
"0.01","2016-10-16","10","16","2016","Beckley","BKW","Beckley, WV","West Virginia","57","67","46","14","4.75"
"0.1","2016-10-16","10","16","2016","Charleston","CRW","Charleston, WV","West Virginia","60","72","47","16","1.7"
"0.04","2016-10-16","10","16","2016","Elkins","EKN","Elkins, WV","West Virginia","54","69","40","26","0.83"
"0.06","2016-10-16","10","16","2016","Huntington","HTS","Huntington, WV","West Virginia","61","74","47","15","2.25"
"1.03","2016-10-16","10","16","2016","Green Bay","GRB","Green Bay, WI","Wisconsin","53","63","43","19","7.51"
"0.23","2016-10-16","10","16","2016","La Crosse","LSE","La Crosse, WI","Wisconsin","58","68","48","19","8.87"
"2.1","2016-10-16","10","16","2016","Madison","MSN","Madison, WI","Wisconsin","55","65","46","20","6.52"
"1.26","2016-10-16","10","16","2016","Milwaukee","MKE","Milwaukee, WI","Wisconsin","58","67","48","18","6.94"
"0.0","2016-10-16","10","16","2016","Casper","CPR","Casper, WY","Wyoming","52","70","34","20","13.71"
"0.0","2016-10-16","10","16","2016","Cheyenne","CYS","Cheyenne, WY","Wyoming","55","71","38","25","9.6"
"0.24","2016-10-16","10","16","2016","Lander","LND","Lander, WY","Wyoming","52","67","37","22","4.7"
"0.0","2016-10-16","10","16","2016","Rawlins","RWL","Rawlins, WY","Wyoming","50","66","33","24","13.57"
"0.09","2016-10-16","10","16","2016","Sheridan","SHR","Sheridan, WY","Wyoming","47","63","32","26","4.37"
"0.0","2016-10-23","10","23","2016","Birmingham","BHM","Birmingham, AL","Alabama","70","82","56","24","5.17"
"0.77","2016-10-23","10","23","2016","Huntsville","HSV","Huntsville, AL","Alabama","68","80","55","23","4.8"
"0.0","2016-10-23","10","23","2016","Mobile","MOB","Mobile, AL","Alabama","70","82","57","21","5.45"
"0.0","2016-10-23","10","23","2016","Montgomery","MGM","Montgomery, AL","Alabama","70","85","55","23","3.95"
"0.31","2016-10-23","10","23","2016","Anchorage","ANC","Anchorage, AK","Alaska","33","38","26","23","5.77"
"4.14","2016-10-23","10","23","2016","Annette","ANN","Annette, AK","Alaska","50","53","46","12","9.91"
"0.0","2016-10-23","10","23","2016","Bethel","BET","Bethel, AK","Alaska","26","33","19","15","11.9"
"0.09","2016-10-23","10","23","2016","Bettles","BTT","Bettles, AK","Alaska","13","21","6","25","4.24"
"0.73","2016-10-23","10","23","2016","Cold Bay","CDB","Cold Bay, AK","Alaska","40","45","34","27","14.55"
"0.77","2016-10-23","10","23","2016","Cordova","CDV","Cordova, AK","Alaska","39","48","30","7","3.15"
"0.09","2016-10-23","10","23","2016","Delta Junction/Ft Greely","BIG","Delta Junction/Ft Greely, AK","Alaska","16","23","9","15","8.1"
"0.02","2016-10-23","10","23","2016","Fairbanks","FAI","Fairbanks, AK","Alaska","18","25","11","10","4.75"
"0.31","2016-10-23","10","23","2016","Gulkana","GKN","Gulkana, AK","Alaska","15","27","3","26","2.55"
"0.0","2016-10-23","10","23","2016","Gustavus","GST","Gustavus, AK","Alaska","60","60","60","25","3.42"
"0.28","2016-10-23","10","23","2016","Homer","HOM","Homer, AK","Alaska","38","45","31","8","5.61"
"0.07","2016-10-23","10","23","2016","Iliamna","ILI","Iliamna, AK","Alaska","33","40","25","30","9.58"
"1.13","2016-10-23","10","23","2016","Juneau","JNU","Juneau, AK","Alaska","43","47","38","14","5.47"
"0.48","2016-10-23","10","23","2016","Kenai","ENA","Kenai, AK","Alaska","33","40","25","2","10.21"
"6.53","2016-10-23","10","23","2016","Ketchikan","KTN","Ketchikan, AK","Alaska","47","51","44","16","9.0"
"0.01","2016-10-23","10","23","2016","King Salmon","AKN","King Salmon, AK","Alaska","31","41","20","20","10.47"
"2.09","2016-10-23","10","23","2016","Kodiak","ADQ","Kodiak, AK","Alaska","39","47","31","27","10.28"
"0.06","2016-10-23","10","23","2016","Kotzebue","OTZ","Kotzebue, AK","Alaska","28","32","23","16","10.47"
"0.0","2016-10-23","10","23","2016","Mc Grath","MCG","Mc Grath, AK","Alaska","22","29","14","23","4.07"
"0.01","2016-10-23","10","23","2016","Nome","OME","Nome, AK","Alaska","28","35","21","23","7.62"
"0.0","2016-10-23","10","23","2016","Northway","ORT","Northway, AK","Alaska","14","21","6","20","3.38"
"0.51","2016-10-23","10","23","2016","Palmer","PAQ","Palmer, AK","Alaska","32","38","25","22","8.08"
"0.0","2016-10-23","10","23","2016","Petersburg","PSG","Petersburg, AK","Alaska","60","60","60","14","3.07"
"0.0","2016-10-23","10","23","2016","Puntilla Lake","PTI","Puntilla Lake, AK","Alaska","60","60","60","0","0.0"
"0.0","2016-10-23","10","23","2016","Shemya","SYA","Shemya, AK","Alaska","60","60","60","19","10.2"
"2.98","2016-10-23","10","23","2016","Sitka","SIT","Sitka, AK","Alaska","48","52","44","10","8.22"
"1.05","2016-10-23","10","23","2016","Skagway","SGY","Skagway, AK","Alaska","44","48","40","14","1.8"
"0.65","2016-10-23","10","23","2016","St Paul Island","SNP","St Paul Island, AK","Alaska","40","44","36","11","15.6"
"0.36","2016-10-23","10","23","2016","Talkeetna","TKA","Talkeetna, AK","Alaska","31","39","22","11","5.48"
"0.0","2016-10-23","10","23","2016","Tanana","TAL","Tanana, AK","Alaska","16","24","7","10","6.25"
"0.13","2016-10-23","10","23","2016","Utqiagvik (Barrow)","BRW","Utqiagvik (Barrow), AK","Alaska","27","30","23","23","10.98"
"0.0","2016-10-23","10","23","2016","Wrangell","WRG","Wrangell, AK","Alaska","60","60","60","11","6.6"
"2.81","2016-10-23","10","23","2016","Yakutat","YAK","Yakutat, AK","Alaska","42","50","33","7","4.12"
"0.0","2016-10-23","10","23","2016","Douglas Bisbee","DUG","Douglas Bisbee, AZ","Arizona","66","87","44","18","3.61"
"0.0","2016-10-23","10","23","2016","Kingman","IGM","Kingman, AZ","Arizona","67","83","51","15","6.87"
"0.0","2016-10-23","10","23","2016","Phoenix","PHX","Phoenix, AZ","Arizona","81","94","67","9","2.62"
